activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10871913,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)C(C)Cc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '15.23', 'le': '0.32', 'lle': '3.25', 'sei': '8.32'}",CHEMBL2024607,,CHEMBL2024607,8.64,0,http://www.openphacts.org/units/Nanomolar,1640495,=,1,1,=,,EC50,nM,,2.3,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.3
,10871914,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)[N-]C(=O)C(C)(C)Cc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl.[Na+],,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.64', 'le': '0.31', 'lle': '2.73', 'sei': '8.20'}",CHEMBL2024608,,CHEMBL2027868,8.51,0,http://www.openphacts.org/units/Nanomolar,1640496,=,1,1,=,,EC50,nM,,3.1,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3.1
,10871915,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)C1CC1c1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.62', 'le': '0.30', 'lle': '2.95', 'sei': '7.96'}",CHEMBL2024609,,CHEMBL2024609,8.26,0,http://www.openphacts.org/units/Nanomolar,1640497,=,1,1,=,,EC50,nM,,5.5,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5.5
,10871916,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C(C)=C/c1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.66', 'le': '0.31', 'lle': '2.67', 'sei': '7.98'}",CHEMBL2021928,,CHEMBL2021928,8.28,0,http://www.openphacts.org/units/Nanomolar,1640498,=,1,1,=,,EC50,nM,,5.2,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5.2
,10871917,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)C(Cc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl)OC,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.02', 'le': '0.29', 'lle': '3.40', 'sei': '7.23'}",CHEMBL2024610,,CHEMBL2024610,8.17,0,http://www.openphacts.org/units/Nanomolar,1640499,=,1,1,=,,EC50,nM,,6.7,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.7
,10871918,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)OCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.42', 'le': '0.30', 'lle': '2.68', 'sei': '7.08'}",CHEMBL2024611,,CHEMBL2024611,8.00,0,http://www.openphacts.org/units/Nanomolar,1640500,=,1,1,=,,EC50,nM,,10.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10.0
,10871919,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ccc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '12.78', 'le': '0.27', 'lle': '1.20', 'sei': '7.73'}",CHEMBL2024612,,CHEMBL2024612,7.03,0,http://www.openphacts.org/units/Nanomolar,1640501,=,1,1,=,,EC50,nM,,94.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,94.0
,10871920,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)[N-]C(=O)/C=C/c1ccc(OCCOC)cc1Oc1ccc(C(F)(F)F)cn1.[K+],,,CHEMBL2021860,Bioorg. Med. Chem.,2012,,CHEMBL2024613,,CHEMBL2027855,,0,http://www.openphacts.org/units/Nanomolar,1640502,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,10871921,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncccc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,,CHEMBL2024614,,CHEMBL2024614,,0,http://www.openphacts.org/units/Nanomolar,1640503,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,10871922,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncc(Cl)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '12.99', 'le': '0.28', 'lle': '1.86', 'sei': '6.47'}",CHEMBL2024615,,CHEMBL2024615,6.72,0,http://www.openphacts.org/units/Nanomolar,1640504,=,1,1,=,,EC50,nM,,190.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,190.0
,10871923,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncc(N)cc1C.Cl.Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,,CHEMBL3215665,,CHEMBL2027869,,0,http://www.openphacts.org/units/Nanomolar,1640505,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,10871924,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncc(NC(C)=O)cc1C,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,,CHEMBL2024617,,CHEMBL2024617,,0,http://www.openphacts.org/units/Nanomolar,1640506,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,10871925,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OC(C)C)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.18', 'le': '0.30', 'lle': '1.61', 'sei': '8.02'}",CHEMBL2024618,,CHEMBL2024618,7.58,0,http://www.openphacts.org/units/Nanomolar,1640507,=,1,1,=,,EC50,nM,,26.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,26.0
,10871926,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC2CC2)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.22', 'le': '0.29', 'lle': '2.46', 'sei': '7.91'}",CHEMBL2024619,,CHEMBL2024619,8.21,0,http://www.openphacts.org/units/Nanomolar,1640508,=,1,1,=,,EC50,nM,,6.2,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.2
,10871927,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.39', 'le': '0.30', 'lle': '2.52', 'sei': '7.83'}",CHEMBL2022125,,CHEMBL2022125,8.13,0,http://www.openphacts.org/units/Nanomolar,1637298,=,1,1,=,,EC50,nM,,7.4,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,7.4
,10871928,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCO)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '13.22', 'le': '0.28', 'lle': '2.53', 'sei': '6.18'}",CHEMBL2022126,,CHEMBL2022126,7.10,0,http://www.openphacts.org/units/Nanomolar,1637299,=,1,1,=,,EC50,nM,,80.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,80.0
,10871929,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCC(C)=O)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '12.84', 'le': '0.27', 'lle': '1.68', 'sei': '6.47'}",CHEMBL2022127,,CHEMBL2022127,7.23,0,http://www.openphacts.org/units/Nanomolar,1637300,=,1,1,=,,EC50,nM,,59.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,59.0
,10871930,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCCS(C)(=O)=O)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '10.59', 'le': '0.23', 'lle': '1.48', 'sei': '5.05'}",CHEMBL2022128,,CHEMBL2022128,6.50,0,http://www.openphacts.org/units/Nanomolar,1637301,=,1,1,=,,EC50,nM,,320.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,320.0
,10871931,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCCC#N)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '13.97', 'le': '0.29', 'lle': '1.94', 'sei': '6.61'}",CHEMBL2022129,,CHEMBL2022129,7.82,0,http://www.openphacts.org/units/Nanomolar,1637302,=,1,1,=,,EC50,nM,,15.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,15.0
,10871932,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCNC(=O)CCc1ccc(OC(C)C)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '13.82', 'le': '0.28', 'lle': '-0.03', 'sei': '10.81'}",CHEMBL2022130,,CHEMBL2022130,6.54,0,http://www.openphacts.org/units/Nanomolar,1637303,=,1,1,=,,EC50,nM,,290.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,290.0
,10871933,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NCCCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '13.90', 'le': '0.29', 'lle': '1.88', 'sei': '8.64'}",CHEMBL2022131,,CHEMBL2022131,7.50,0,http://www.openphacts.org/units/Nanomolar,1637304,=,1,1,=,,EC50,nM,,32.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,32.0
,10871934,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOC(=O)NCCCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.70', 'le': '0.30', 'lle': '1.39', 'sei': '9.40'}",CHEMBL2022132,,CHEMBL2022132,7.42,0,http://www.openphacts.org/units/Nanomolar,1637305,=,1,1,=,,EC50,nM,,38.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,38.0
,10871935,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCNC(=O)OCCCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.49', 'le': '0.29', 'lle': '1.29', 'sei': '9.27'}",CHEMBL2022133,,CHEMBL2022133,7.32,0,http://www.openphacts.org/units/Nanomolar,1637306,=,1,1,=,,EC50,nM,,48.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,48.0
,10871936,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCS(=O)(=O)NC(=O)OCCCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '14.32', 'le': '0.30', 'lle': '2.60', 'sei': '7.38'}",CHEMBL2022134,,CHEMBL2022134,8.35,0,http://www.openphacts.org/units/Nanomolar,1637307,=,1,1,=,,EC50,nM,,4.5,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.5
,10871937,[],CHEMBL2026892,Transactivation of human PPARgamma1 expressed in CHO-K1 cells co-expressing RXRalpha and PPRE after 1 day by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCNS(=O)(=O)NC(=O)CCc1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,,,CHEMBL2021860,Bioorg. Med. Chem.,2012,"{'bei': '15.77', 'le': '0.33', 'lle': '4.32', 'sei': '7.73'}",CHEMBL2021930,,CHEMBL2021930,8.96,0,http://www.openphacts.org/units/Nanomolar,1637308,=,1,1,=,,EC50,nM,,1.1,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1.1
,10918789,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1cccc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '13.89', 'le': '0.26', 'lle': '2.74', 'sei': '5.52'}",CHEMBL1231733,,CHEMBL1231733,6.75,0,http://www.openphacts.org/units/Nanomolar,1650565,=,1,1,=,,EC50,nM,,180.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,180.0
,10918790,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '15.12', 'le': '0.28', 'lle': '3.24', 'sei': '6.18'}",CHEMBL2042802,,CHEMBL2042802,7.55,0,http://www.openphacts.org/units/Nanomolar,1650566,=,1,1,=,,EC50,nM,,28.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,28.0
,10918791,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCc1ccc2ccccc2c1CNC(=O)c1c(OC)cc(O)c2c1OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '16.42', 'le': '0.30', 'lle': '3.87', 'sei': '6.90'}",CHEMBL2042803,,CHEMBL2042803,8.43,0,http://www.openphacts.org/units/Nanomolar,1650567,=,1,1,=,,EC50,nM,,3.7,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3.7
,10918792,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCc1ccc2ccccc2c1CNC(=O)c1c(OC)cc(O)c2c1OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '13.96', 'le': '0.26', 'lle': '2.42', 'sei': '6.03'}",CHEMBL2042804,,CHEMBL2042804,7.37,0,http://www.openphacts.org/units/Nanomolar,1650568,=,1,1,=,,EC50,nM,,43.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,43.0
,10918793,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCc1ccc2ccccc2c1CNC(=O)c1c(OC)cc(O)c2c1OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '13.35', 'le': '0.25', 'lle': '1.89', 'sei': '5.92'}",CHEMBL2042805,,CHEMBL2042805,7.23,0,http://www.openphacts.org/units/Nanomolar,1650569,=,1,1,=,,EC50,nM,,59.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,59.0
,10918794,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)cc(Cl)c3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '14.34', 'le': '0.28', 'lle': '2.70', 'sei': '6.27'}",CHEMBL2042806,,CHEMBL2042806,7.66,0,http://www.openphacts.org/units/Nanomolar,1650570,=,1,1,=,,EC50,nM,,22.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,22.0
,10918795,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3c(Cl)cccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '12.68', 'le': '0.24', 'lle': '1.81', 'sei': '5.54'}",CHEMBL2042807,,CHEMBL2042807,6.77,0,http://www.openphacts.org/units/Nanomolar,1650571,=,1,1,=,,EC50,nM,,170.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,170.0
,10918796,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3cc(Cl)ccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '13.58', 'le': '0.26', 'lle': '2.29', 'sei': '5.94'}",CHEMBL2042808,,CHEMBL2042808,7.25,0,http://www.openphacts.org/units/Nanomolar,1650572,=,1,1,=,,EC50,nM,,56.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,56.0
,10918797,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3ccc(Cl)cc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '15.56', 'le': '0.30', 'lle': '3.35', 'sei': '6.80'}",CHEMBL2042809,,CHEMBL2042809,8.31,0,http://www.openphacts.org/units/Nanomolar,1650573,=,1,1,=,,EC50,nM,,4.9,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.9
,10918798,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)cc(F)c3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '16.07', 'le': '0.30', 'lle': '3.87', 'sei': '6.81'}",CHEMBL2042810,,CHEMBL2042810,8.32,0,http://www.openphacts.org/units/Nanomolar,1650574,=,1,1,=,,EC50,nM,,4.8,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.8
,10918799,[],CHEMBL2045529,Modulation of full-length human pSG5-fused PPARgamma expressed in MG-63 cells co-expressing pGV-P2-PPRE after 24 hrs by luciferase reporter gene based transactivation assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(O)c2c(c1C(=O)NCc1c(C)ccc3c(F)cccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C,,,CHEMBL2040760,Eur. J. Med. Chem.,2012,"{'bei': '15.06', 'le': '0.28', 'lle': '3.35', 'sei': '6.38'}",CHEMBL2042811,,CHEMBL2042811,7.80,0,http://www.openphacts.org/units/Nanomolar,1650575,=,1,1,=,,EC50,nM,,16.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,16.0
